month,sector,num_land_transactions,construction_area,planned_building_area,transaction_amount,yr,m,sector_num
2020-Feb,sector 64,0,0.0,0.0,0.0,2020,2,64
2020-Feb,sector 65,0,0.0,0.0,0.0,2020,2,65
2020-Feb,sector 66,0,0.0,0.0,0.0,2020,2,66
2020-Feb,sector 67,0,0.0,0.0,0.0,2020,2,67
2020-Feb,sector 68,0,0.0,0.0,0.0,2020,2,68
2020-Feb,sector 69,0,0.0,0.0,0.0,2020,2,69
2020-Feb,sector 70,0,0.0,0.0,0.0,2020,2,70
2020-Feb,sector 71,0,0.0,0.0,0.0,2020,2,71
2020_Feb,sector 72,0,0.0,0.0,0.0,2020,2,72
2020-Feb,sector 73,0,0.0,0.0,0.0,2020,2,73
2020-Feb,sector 74,0,0.0,0.0,0.0,2020,2,74
2020_Feb,sector 75,0,0.0,0.0,0.0,2020,2,75
2020-Feb,sector 76,0,0.0,0.0,0.0,2020,2,76
2020-Feb,sector 77,0,0.0,0.0,0.0,2020,2,77
2020-Feb,sector 78,0,0.0,0.0,0.0,2020,2,78
2020-Feb,sector 79,0,0.0,0.0,0.0,2020,2,79
2020-Feb,sector 80,0,0.0,0.0,0.0,2020,2,80
2020-Feb,sector 81,0,0.0,0.0,0.0,2020,2,81
2020-Feb,sector 82,0,0.0,0.0,0.0,2020,2,82
2020-Feb,sector 83,0,0.0,0.0,0.0,2020,2,83
2020-Feb,sector 84,0,0.0,0.0,0.0,2020,2,84
2020-Feb,sector 85,0,0.0,0.0,0.0,2020,2,85
2020-Feb,sector 86,0,0.0,0.0,0.0,2020,2,86
2020_Feb,sector 87,0,0.0,0.0,0.0,2020,2,87
2020-Feb,sector 88,0,0.0,0.0,0.0,2020,2,88
2020-Feb,sector 89,0,0.0,0.0,0.0,2020,2,89
2020-Feb,sector 90,0,0.0,0.0,0.0,2020,2,90
2020-Feb,sector 91,0,0.0,0.0,0.0,2020,2,91
2020-Feb,sector 92,0,0.0,0.0,0.0,2020,2,92
2020-Feb,sector 93,0,0.0,0.0,0.0,2020,2,93
2020-Feb,sector 94,0,0.0,0.0,0.0,2020,2,94
2020-Feb,sector 95,0,0.0,0.0,0.0,2020,2,95
2020-Feb,sector 96,0,0.0,0.0,0.0,2020,2,96
2020-Mar,sector 1,0,0.0,0.0,0.0,2020,3,1
2020-Mar,sector 2,0,0.0,0.0,0.0,2020,3,2
2020-Mar,sector 3,0,0.0,0.0,0.0,2020,3,3
2020-Mar,sector 4,0,0.0,0.0,0.0,2020,3,4
2020-Mar,sector 5,0,0.0,0.0,0.0,2020,3,5
2020-Mar,sector 6,0,0.0,0.0,0.0,2020,3,6
2020-Mar,sector 7,0,0.0,0.0,0.0,2020,3,7
2020-Mar,sector 8,0,0.0,0.0,0.0,2020,3,8
2020-Mar,sector 9,0,0.0,0.0,0.0,2020,3,9
2020-Mar,sector 10,0,0.0,0.0,0.0,2020,3,10
2020-Mar,sector 11,0,0.0,0.0,0.0,2020,3,11
2020-Mar,sector 12,0,0.0,0.0,0.0,2020,3,12
2020-Mar,sector 13,0,0.0,0.0,0.0,2020,3,13
2020-Mar,sector 14,0,0.0,0.0,0.0,2020,3,14
2020-Mar,sector 15,0,0.0,0.0,0.0,2020,3,15
2020-Mar,sector 16,0,0.0,0.0,0.0,2020,3,16
2020-Mar,sector 17,0,0.0,0.0,0.0,2020,3,17
2020-Mar,sector 18,0,0.0,0.0,0.0,2020,3,18
2020_Mar,sector 19,0,0.0,0.0,0.0,2020,3,19
2020-Mar,sector 20,0,0.0,0.0,0.0,2020,3,20
2020-Mar,sector 21,0,0.0,0.0,0.0,2020,3,21
2020_Mar,sector 22,0,0.0,0.0,0.0,2020,3,22
2020-Mar,sector 23,0,0.0,0.0,0.0,2020,3,23
2020-Mar,sector 24,0,0.0,0.0,0.0,2020,3,24
2020-Mar,sector 25,0,0.0,0.0,0.0,2020,3,25
2020-Mar,sector 26,0,0.0,0.0,0.0,2020,3,26
2020-Mar,sector 27,0,0.0,0.0,0.0,2020,3,27
2020-Mar,sector 28,0,0.0,0.0,0.0,2020,3,28
2020-Mar,sector 29,0,0.0,0.0,0.0,2020,3,29
2020-Mar,sector 30,0,0.0,0.0,0.0,2020,3,30
2020-Mar,sector 31,0,0.0,0.0,0.0,2020,3,31
2020-Mar,sector 32,0,0.0,0.0,0.0,2020,3,32
2020_Mar,sector 33,0,0.0,0.0,0.0,2020,3,33
2020-Mar,sector 34,1,73931.0,317644.0,392628.0,2020,3,34
2020-Mar,sector 35,0,0.0,0.0,0.0,2020,3,35
2020-Mar,sector 36,0,0.0,0.0,0.0,2020,3,36
2020-Mar,sector 37,0,0.0,0.0,0.0,2020,3,37
2020-Mar,sector 38,0,0.0,0.0,0.0,2020,3,38
2020-Mar,sector 39,0,0.0,0.0,0.0,2020,3,39
2020-Mar,sector 40,0,0.0,0.0,0.0,2020,3,40
2020_Mar,sector 41,0,0.0,0.0,0.0,2020,3,41
2020-Mar,sector 42,0,0.0,0.0,0.0,2020,3,42
2020-Mar,sector 43,0,0.0,0.0,0.0,2020,3,43
2020-Mar,sector 44,0,0.0,0.0,0.0,2020,3,44
2020-Mar,sector 45,0,0.0,0.0,0.0,2020,3,45
2020-Mar,sector 46,0,0.0,0.0,0.0,2020,3,46
2020-Mar,sector 47,0,0.0,0.0,0.0,2020,3,47
2020-Mar,sector 48,0,0.0,0.0,0.0,2020,3,48
2020-Mar,sector 49,0,0.0,0.0,0.0,2020,3,49
2020-Mar,sector 50,0,0.0,0.0,0.0,2020,3,50
2020-Mar,sector 51,0,0.0,0.0,0.0,2020,3,51
2020_Mar,sector 52,0,0.0,0.0,0.0,2020,3,52
2020-Mar,sector 53,0,0.0,0.0,0.0,2020,3,53
2020-Mar,sector 54,0,0.0,0.0,0.0,2020,3,54
2020-Mar,sector 55,0,0.0,0.0,0.0,2020,3,55
2020-Mar,sector 56,0,0.0,0.0,0.0,2020,3,56
2020-Mar,sector 57,0,0.0,0.0,0.0,2020,3,57
2020-Mar,sector 58,0,0.0,0.0,0.0,2020,3,58
2020-Mar,sector 59,0,0.0,0.0,0.0,2020,3,59
2020-Mar,sector 60,0,0.0,0.0,0.0,2020,3,60
2020-Mar,sector 61,0,0.0,0.0,0.0,2020,3,61
2020-Mar,sector 62,0,0.0,0.0,0.0,2020,3,62
2020-Mar,sector 63,1,8296.7,49500.0,235701.0,2020,3,63
2020-Mar,sector 64,0,0.0,0.0,0.0,2020,3,64
2020-Mar,sector 65,0,0.0,0.0,0.0,2020,3,65
2020-Mar,sector 66,0,0.0,0.0,0.0,2020,3,66
2020-Mar,sector 67,0,0.0,0.0,0.0,2020,3,67
2020-Mar,sector 68,0,0.0,0.0,0.0,2020,3,68
2020-Mar,sector 69,0,0.0,0.0,0.0,2020,3,69
2020-Mar,sector 70,0,0.0,0.0,0.0,2020,3,70
2020-Mar,sector 71,0,0.0,0.0,0.0,2020,3,71
2020_Mar,sector 72,0,0.0,0.0,0.0,2020,3,72
2020-Mar,sector 73,0,0.0,0.0,0.0,2020,3,73
2020-Mar,sector 74,0,0.0,0.0,0.0,2020,3,74
2020_Mar,sector 75,0,0.0,0.0,0.0,2020,3,75
2020-Mar,sector 76,0,0.0,0.0,0.0,2020,3,76
2020-Mar,sector 77,0,0.0,0.0,0.0,2020,3,77
2020-Mar,sector 78,0,0.0,0.0,0.0,2020,3,78
2020-Mar,sector 79,0,0.0,0.0,0.0,2020,3,79
2020-Mar,sector 80,0,0.0,0.0,0.0,2020,3,80
2020-Mar,sector 81,0,0.0,0.0,0.0,2020,3,81
2020-Mar,sector 82,0,0.0,0.0,0.0,2020,3,82
2020-Mar,sector 83,0,0.0,0.0,0.0,2020,3,83
2020-Mar,sector 84,0,0.0,0.0,0.0,2020,3,84
2020-Mar,sector 85,0,0.0,0.0,0.0,2020,3,85
2020-Mar,sector 86,0,0.0,0.0,0.0,2020,3,86
2020_Mar,sector 87,0,0.0,0.0,0.0,2020,3,87
2020-Mar,sector 88,0,0.0,0.0,0.0,2020,3,88
2020-Mar,sector 89,0,0.0,0.0,0.0,2020,3,89
2020-Mar,sector 90,0,0.0,0.0,0.0,2020,3,90
2020-Mar,sector 91,0,0.0,0.0,0.0,2020,3,91
2020-Mar,sector 92,0,0.0,0.0,0.0,2020,3,92
2020-Mar,sector 93,0,0.0,0.0,0.0,2020,3,93
2020-Mar,sector 94,0,0.0,0.0,0.0,2020,3,94
2020-Mar,sector 95,0,0.0,0.0,0.0,2020,3,95
2020-Mar,sector 96,0,0.0,0.0,0.0,2020,3,96
2020-Apr,sector 1,1,17648.0,58168.0,208138.0,2020,4,1
2020-Apr,sector 2,0,0.0,0.0,0.0,2020,4,2
2020-Apr,sector 3,0,0.0,0.0,0.0,2020,4,3
2020-Apr,sector 4,1,157259.0,280627.0,180500.0,2020,4,4
2020-Apr,sector 5,0,0.0,0.0,0.0,2020,4,5
2020-Apr,sector 6,0,0.0,0.0,0.0,2020,4,6
2020-Apr,sector 7,0,0.0,0.0,0.0,2020,4,7
2020-Apr,sector 8,0,0.0,0.0,0.0,2020,4,8
2020-Apr,sector 9,0,0.0,0.0,0.0,2020,4,9
2020-Apr,sector 10,0,0.0,0.0,0.0,2020,4,10
2020-Apr,sector 11,0,0.0,0.0,0.0,2020,4,11
2020-Apr,sector 12,0,0.0,0.0,0.0,2020,4,12
2020-Apr,sector 13,0,0.0,0.0,0.0,2020,4,13
2020-Apr,sector 14,0,0.0,0.0,0.0,2020,4,14
2020-Apr,sector 15,0,0.0,0.0,0.0,2020,4,15
2020-Apr,sector 16,0,0.0,0.0,0.0,2020,4,16
2020-Apr,sector 17,0,0.0,0.0,0.0,2020,4,17
2020-Apr,sector 18,0,0.0,0.0,0.0,2020,4,18
2020_Apr,sector 19,0,0.0,0.0,0.0,2020,4,19
2020-Apr,sector 20,0,0.0,0.0,0.0,2020,4,20
2020-Apr,sector 21,0,0.0,0.0,0.0,2020,4,21
2020_Apr,sector 22,0,0.0,0.0,0.0,2020,4,22
2020-Apr,sector 23,0,0.0,0.0,0.0,2020,4,23
2020-Apr,sector 24,0,0.0,0.0,0.0,2020,4,24
2020-Apr,sector 25,0,0.0,0.0,0.0,2020,4,25
2020-Apr,sector 26,0,0.0,0.0,0.0,2020,4,26
2020-Apr,sector 27,0,0.0,0.0,0.0,2020,4,27
2020-Apr,sector 28,0,0.0,0.0,0.0,2020,4,28
2020-Apr,sector 29,1,67915.0,245290.0,431711.0,2020,4,29
2020-Apr,sector 30,0,0.0,0.0,0.0,2020,4,30
2020-Apr,sector 31,0,0.0,0.0,0.0,2020,4,31
2020-Apr,sector 32,0,0.0,0.0,0.0,2020,4,32
2020_Apr,sector 33,0,0.0,0.0,0.0,2020,4,33
2020-Apr,sector 34,0,0.0,0.0,0.0,2020,4,34
2020-Apr,sector 35,0,0.0,0.0,0.0,2020,4,35
2020-Apr,sector 36,0,0.0,0.0,0.0,2020,4,36
2020-Apr,sector 37,0,0.0,0.0,0.0,2020,4,37
2020-Apr,sector 38,0,0.0,0.0,0.0,2020,4,38
2020-Apr,sector 39,0,0.0,0.0,0.0,2020,4,39
2020-Apr,sector 40,0,0.0,0.0,0.0,2020,4,40
2020_Apr,sector 41,0,0.0,0.0,0.0,2020,4,41
2020-Apr,sector 42,0,0.0,0.0,0.0,2020,4,42
2020-Apr,sector 43,0,0.0,0.0,0.0,2020,4,43
2020-Apr,sector 44,0,0.0,0.0,0.0,2020,4,44
2020-Apr,sector 45,0,0.0,0.0,0.0,2020,4,45
2020-Apr,sector 46,0,0.0,0.0,0.0,2020,4,46
2020-Apr,sector 47,1,160626.0,675071.5,485930.0,2020,4,47
2020-Apr,sector 48,0,0.0,0.0,0.0,2020,4,48
2020-Apr,sector 49,0,0.0,0.0,0.0,2020,4,49
2020-Apr,sector 50,0,0.0,0.0,0.0,2020,4,50
2020-Apr,sector 51,0,0.0,0.0,0.0,2020,4,51
2020_Apr,sector 52,0,0.0,0.0,0.0,2020,4,52
2020-Apr,sector 53,0,0.0,0.0,0.0,2020,4,53
2020-Apr,sector 54,0,0.0,0.0,0.0,2020,4,54
2020-Apr,sector 55,0,0.0,0.0,0.0,2020,4,55
2020-Apr,sector 56,0,0.0,0.0,0.0,2020,4,56
2020-Apr,sector 57,0,0.0,0.0,0.0,2020,4,57
2020-Apr,sector 58,0,0.0,0.0,0.0,2020,4,58
2020-Apr,sector 59,0,0.0,0.0,0.0,2020,4,59
2020-Apr,sector 60,0,0.0,0.0,0.0,2020,4,60
2020-Apr,sector 61,0,0.0,0.0,0.0,2020,4,61
2020-Apr,sector 62,0,0.0,0.0,0.0,2020,4,62
2020-Apr,sector 63,0,0.0,0.0,0.0,2020,4,63
2020-Apr,sector 64,0,0.0,0.0,0.0,2020,4,64
2020-Apr,sector 65,0,0.0,0.0,0.0,2020,4,65
2020-Apr,sector 66,0,0.0,0.0,0.0,2020,4,66
2020-Apr,sector 67,0,0.0,0.0,0.0,2020,4,67
2020-Apr,sector 68,0,0.0,0.0,0.0,2020,4,68
2020-Apr,sector 69,0,0.0,0.0,0.0,2020,4,69
2020-Apr,sector 70,0,0.0,0.0,0.0,2020,4,70
2020-Apr,sector 71,0,0.0,0.0,0.0,2020,4,71
2020_Apr,sector 72,0,0.0,0.0,0.0,2020,4,72
2020-Apr,sector 73,0,0.0,0.0,0.0,2020,4,73
2020-Apr,sector 74,0,0.0,0.0,0.0,2020,4,74
2020_Apr,sector 75,0,0.0,0.0,0.0,2020,4,75
2020-Apr,sector 76,0,0.0,0.0,0.0,2020,4,76
2020-Apr,sector 77,0,0.0,0.0,0.0,2020,4,77
2020-Apr,sector 78,0,0.0,0.0,0.0,2020,4,78
2020-Apr,sector 79,0,0.0,0.0,0.0,2020,4,79
2020-Apr,sector 80,0,0.0,0.0,0.0,2020,4,80
2020-Apr,sector 81,0,0.0,0.0,0.0,2020,4,81
2020-Apr,sector 82,0,0.0,0.0,0.0,2020,4,82
2020-Apr,sector 83,0,0.0,0.0,0.0,2020,4,83
2020-Apr,sector 84,0,0.0,0.0,0.0,2020,4,84
2020-Apr,sector 85,2,98451.0,275661.0,347228.0,2020,4,85
2020-Apr,sector 86,0,0.0,0.0,0.0,2020,4,86
2020_Apr,sector 87,0,0.0,0.0,0.0,2020,4,87
2020-Apr,sector 88,0,0.0,0.0,0.0,2020,4,88
2020-Apr,sector 89,0,0.0,0.0,0.0,2020,4,89
2020-Apr,sector 90,0,0.0,0.0,0.0,2020,4,90
2020-Apr,sector 91,0,0.0,0.0,0.0,2020,4,91
2020-Apr,sector 92,0,0.0,0.0,0.0,2020,4,92
2020-Apr,sector 93,0,0.0,0.0,0.0,2020,4,93
2020-Apr,sector 94,0,0.0,0.0,0.0,2020,4,94
2020-Apr,sector 95,0,0.0,0.0,0.0,2020,4,95
2020-Apr,sector 96,0,0.0,0.0,0.0,2020,4,96
2020-May,sector 1,0,0.0,0.0,0.0,2020,5,1
2020-May,sector 2,0,0.0,0.0,0.0,2020,5,2
2020-May,sector 3,0,0.0,0.0,0.0,2020,5,3
2020-May,sector 4,0,0.0,0.0,0.0,2020,5,4
2020-May,sector 5,0,0.0,0.0,0.0,2020,5,5
2020-May,sector 6,2,149063.0,468309.0,470000.0,2020,5,6
2020-May,sector 7,0,0.0,0.0,0.0,2020,5,7
2020-May,sector 8,0,0.0,0.0,0.0,2020,5,8
2020-May,sector 9,0,0.0,0.0,0.0,2020,5,9
2020-May,sector 10,0,0.0,0.0,0.0,2020,5,10
2020-May,sector 11,0,0.0,0.0,0.0,2020,5,11
2020-May,sector 12,0,0.0,0.0,0.0,2020,5,12
2020-May,sector 13,0,0.0,0.0,0.0,2020,5,13
2020-May,sector 14,0,0.0,0.0,0.0,2020,5,14
2020-May,sector 15,0,0.0,0.0,0.0,2020,5,15
2020-May,sector 16,0,0.0,0.0,0.0,2020,5,16
2020-May,sector 17,0,0.0,0.0,0.0,2020,5,17
2020-May,sector 18,0,0.0,0.0,0.0,2020,5,18
2020_May,sector 19,0,0.0,0.0,0.0,2020,5,19
2020-May,sector 20,1,43584.0,152544.0,126638.0,2020,5,20
2020-May,sector 21,0,0.0,0.0,0.0,2020,5,21
2020_May,sector 22,0,0.0,0.0,0.0,2020,5,22
2020-May,sector 23,1,17681.0,68972.0,297571.0,2020,5,23
2020-May,sector 24,0,0.0,0.0,0.0,2020,5,24
2020-May,sector 25,0,0.0,0.0,0.0,2020,5,25
2020-May,sector 26,0,0.0,0.0,0.0,2020,5,26
2020-May,sector 27,0,0.0,0.0,0.0,2020,5,27
2020-May,sector 28,0,0.0,0.0,0.0,2020,5,28
2020-May,sector 29,0,0.0,0.0,0.0,2020,5,29
2020-May,sector 30,0,0.0,0.0,0.0,2020,5,30
2020-May,sector 31,1,108090.0,324268.0,233000.0,2020,5,31
2020-May,sector 32,0,0.0,0.0,0.0,2020,5,32
2020_May,sector 33,0,0.0,0.0,0.0,2020,5,33
2020-May,sector 34,1,75981.0,256886.0,749190.0,2020,5,34
2020-May,sector 35,0,0.0,0.0,0.0,2020,5,35
2020-May,sector 36,0,0.0,0.0,0.0,2020,5,36
2020-May,sector 37,0,0.0,0.0,0.0,2020,5,37
2020-May,sector 38,0,0.0,0.0,0.0,2020,5,38
2020-May,sector 39,0,0.0,0.0,0.0,2020,5,39
2020-May,sector 40,0,0.0,0.0,0.0,2020,5,40
2020_May,sector 41,0,0.0,0.0,0.0,2020,5,41
2020-May,sector 42,0,0.0,0.0,0.0,2020,5,42
2020-May,sector 43,0,0.0,0.0,0.0,2020,5,43
2020-May,sector 44,0,0.0,0.0,0.0,2020,5,44
2020-May,sector 45,0,0.0,0.0,0.0,2020,5,45
2020-May,sector 46,1,24814.0,80848.0,56565.0,2020,5,46
2020-May,sector 47,1,15673.0,34481.0,32819.0,2020,5,47
2020-May,sector 48,1,72572.0,207000.0,345443.0,2020,5,48
2020-May,sector 49,0,0.0,0.0,0.0,2020,5,49
2020-May,sector 50,0,0.0,0.0,0.0,2020,5,50
2020-May,sector 51,0,0.0,0.0,0.0,2020,5,51
2020_May,sector 52,0,0.0,0.0,0.0,2020,5,52
2020-May,sector 53,0,0.0,0.0,0.0,2020,5,53
2020-May,sector 54,0,0.0,0.0,0.0,2020,5,54
2020-May,sector 55,1,113401.0,340204.0,292300.0,2020,5,55
2020-May,sector 56,0,0.0,0.0,0.0,2020,5,56
2020-May,sector 57,0,0.0,0.0,0.0,2020,5,57
2020-May,sector 58,0,0.0,0.0,0.0,2020,5,58
2020-May,sector 59,0,0.0,0.0,0.0,2020,5,59
2020-May,sector 60,1,76548.0,168400.0,220028.0,2020,5,60
2020-May,sector 61,0,0.0,0.0,0.0,2020,5,61
2020-May,sector 62,0,0.0,0.0,0.0,2020,5,62
2020-May,sector 63,0,0.0,0.0,0.0,2020,5,63
2020-May,sector 64,0,0.0,0.0,0.0,2020,5,64
2020-May,sector 65,0,0.0,0.0,0.0,2020,5,65
2020-May,sector 66,0,0.0,0.0,0.0,2020,5,66
2020-May,sector 67,0,0.0,0.0,0.0,2020,5,67
2020-May,sector 68,1,16426.0,49277.0,41334.0,2020,5,68
2020-May,sector 69,0,0.0,0.0,0.0,2020,5,69
2020-May,sector 70,0,0.0,0.0,0.0,2020,5,70
2020-May,sector 71,0,0.0,0.0,0.0,2020,5,71
2020_May,sector 72,0,0.0,0.0,0.0,2020,5,72
2020-May,sector 73,0,0.0,0.0,0.0,2020,5,73
2020-May,sector 74,0,0.0,0.0,0.0,2020,5,74
2020_May,sector 75,0,0.0,0.0,0.0,2020,5,75
2020-May,sector 76,0,0.0,0.0,0.0,2020,5,76
2020-May,sector 77,0,0.0,0.0,0.0,2020,5,77
2020-May,sector 78,0,0.0,0.0,0.0,2020,5,78
2020-May,sector 79,0,0.0,0.0,0.0,2020,5,79
2020-May,sector 80,0,0.0,0.0,0.0,2020,5,80
2020-May,sector 81,0,0.0,0.0,0.0,2020,5,81
2020-May,sector 82,0,0.0,0.0,0.0,2020,5,82
2020-May,sector 83,0,0.0,0.0,0.0,2020,5,83
2020-May,sector 84,0,0.0,0.0,0.0,2020,5,84
2020-May,sector 85,0,0.0,0.0,0.0,2020,5,85
2020-May,sector 86,0,0.0,0.0,0.0,2020,5,86
2020_May,sector 87,0,0.0,0.0,0.0,2020,5,87
2020-May,sector 88,0,0.0,0.0,0.0,2020,5,88
2020-May,sector 89,0,0.0,0.0,0.0,2020,5,89
2020-May,sector 90,0,0.0,0.0,0.0,2020,5,90
2020-May,sector 91,0,0.0,0.0,0.0,2020,5,91
2020-May,sector 92,0,0.0,0.0,0.0,2020,5,92
2020-May,sector 93,0,0.0,0.0,0.0,2020,5,93
2020-May,sector 94,0,0.0,0.0,0.0,2020,5,94
2020-May,sector 95,0,0.0,0.0,0.0,2020,5,95
2020-May,sector 96,0,0.0,0.0,0.0,2020,5,96
2020-Jun,sector 1,0,0.0,0.0,0.0,2020,6,1
2020-Jun,sector 2,0,0.0,0.0,0.0,2020,6,2
2020-Jun,sector 3,0,0.0,0.0,0.0,2020,6,3
2020-Jun,sector 4,1,53612.0,323806.0,380480.0,2020,6,4
2020-Jun,sector 5,0,0.0,0.0,0.0,2020,6,5
2020-Jun,sector 6,0,0.0,0.0,0.0,2020,6,6
2020-Jun,sector 7,0,0.0,0.0,0.0,2020,6,7
2020-Jun,sector 8,0,0.0,0.0,0.0,2020,6,8
2020-Jun,sector 9,0,0.0,0.0,0.0,2020,6,9
2020-Jun,sector 10,0,0.0,0.0,0.0,2020,6,10
2020-Jun,sector 11,0,0.0,0.0,0.0,2020,6,11
2020-Jun,sector 12,0,0.0,0.0,0.0,2020,6,12
2020-Jun,sector 13,0,0.0,0.0,0.0,2020,6,13
2020-Jun,sector 14,0,0.0,0.0,0.0,2020,6,14
2020-Jun,sector 15,1,64640.0,94051.0,334889.0,2020,6,15
2020-Jun,sector 16,0,0.0,0.0,0.0,2020,6,16
2020-Jun,sector 17,0,0.0,0.0,0.0,2020,6,17
2020-Jun,sector 18,0,0.0,0.0,0.0,2020,6,18
2020_Jun,sector 19,0,0.0,0.0,0.0,2020,6,19
2020-Jun,sector 20,0,0.0,0.0,0.0,2020,6,20
2020-Jun,sector 21,0,0.0,0.0,0.0,2020,6,21
2020_Jun,sector 22,0,0.0,0.0,0.0,2020,6,22
2020-Jun,sector 23,0,0.0,0.0,0.0,2020,6,23
2020-Jun,sector 24,0,0.0,0.0,0.0,2020,6,24
2020-Jun,sector 25,0,0.0,0.0,0.0,2020,6,25
2020-Jun,sector 26,0,0.0,0.0,0.0,2020,6,26
2020-Jun,sector 27,0,0.0,0.0,0.0,2020,6,27
2020-Jun,sector 28,0,0.0,0.0,0.0,2020,6,28
2020-Jun,sector 29,0,0.0,0.0,0.0,2020,6,29
2020-Jun,sector 30,0,0.0,0.0,0.0,2020,6,30
2020-Jun,sector 31,0,0.0,0.0,0.0,2020,6,31
2020-Jun,sector 32,0,0.0,0.0,0.0,2020,6,32
2020_Jun,sector 33,0,0.0,0.0,0.0,2020,6,33
2020-Jun,sector 34,0,0.0,0.0,0.0,2020,6,34
2020-Jun,sector 35,0,0.0,0.0,0.0,2020,6,35
2020-Jun,sector 36,0,0.0,0.0,0.0,2020,6,36
2020-Jun,sector 37,0,0.0,0.0,0.0,2020,6,37
2020-Jun,sector 38,0,0.0,0.0,0.0,2020,6,38
2020-Jun,sector 39,0,0.0,0.0,0.0,2020,6,39
2020-Jun,sector 40,0,0.0,0.0,0.0,2020,6,40
2020_Jun,sector 41,0,0.0,0.0,0.0,2020,6,41
2020-Jun,sector 42,0,0.0,0.0,0.0,2020,6,42
2020-Jun,sector 43,0,0.0,0.0,0.0,2020,6,43
2020-Jun,sector 44,0,0.0,0.0,0.0,2020,6,44
2020-Jun,sector 45,0,0.0,0.0,0.0,2020,6,45
2020-Jun,sector 46,0,0.0,0.0,0.0,2020,6,46
2020-Jun,sector 47,1,102392.0,327654.0,264290.0,2020,6,47
2020-Jun,sector 48,0,0.0,0.0,0.0,2020,6,48
2020-Jun,sector 49,0,0.0,0.0,0.0,2020,6,49
2020-Jun,sector 50,0,0.0,0.0,0.0,2020,6,50
2020-Jun,sector 51,0,0.0,0.0,0.0,2020,6,51
2020_Jun,sector 52,0,0.0,0.0,0.0,2020,6,52
2020-Jun,sector 53,0,0.0,0.0,0.0,2020,6,53
2020-Jun,sector 54,0,0.0,0.0,0.0,2020,6,54
2020-Jun,sector 55,0,0.0,0.0,0.0,2020,6,55
2020-Jun,sector 56,2,191444.3,376014.0,100278.0,2020,6,56
2020-Jun,sector 57,0,0.0,0.0,0.0,2020,6,57
2020-Jun,sector 58,0,0.0,0.0,0.0,2020,6,58
2020-Jun,sector 59,0,0.0,0.0,0.0,2020,6,59
2020-Jun,sector 60,0,0.0,0.0,0.0,2020,6,60
2020-Jun,sector 61,0,0.0,0.0,0.0,2020,6,61
2020-Jun,sector 62,0,0.0,0.0,0.0,2020,6,62
2020-Jun,sector 63,0,0.0,0.0,0.0,2020,6,63
2020-Jun,sector 64,0,0.0,0.0,0.0,2020,6,64
2020-Jun,sector 65,0,0.0,0.0,0.0,2020,6,65
2020-Jun,sector 66,0,0.0,0.0,0.0,2020,6,66
2020-Jun,sector 67,0,0.0,0.0,0.0,2020,6,67
2020-Jun,sector 68,1,108021.0,162032.0,44902.0,2020,6,68
2020-Jun,sector 69,0,0.0,0.0,0.0,2020,6,69
2020-Jun,sector 70,0,0.0,0.0,0.0,2020,6,70
2020-Jun,sector 71,0,0.0,0.0,0.0,2020,6,71
2020_Jun,sector 72,0,0.0,0.0,0.0,2020,6,72
2020-Jun,sector 73,0,0.0,0.0,0.0,2020,6,73
2020-Jun,sector 74,0,0.0,0.0,0.0,2020,6,74
2020_Jun,sector 75,0,0.0,0.0,0.0,2020,6,75
2020-Jun,sector 76,0,0.0,0.0,0.0,2020,6,76
2020-Jun,sector 77,1,65750.0,448984.0,683900.0,2020,6,77
2020-Jun,sector 78,0,0.0,0.0,0.0,2020,6,78
2020-Jun,sector 79,0,0.0,0.0,0.0,2020,6,79
2020-Jun,sector 80,0,0.0,0.0,0.0,2020,6,80
2020-Jun,sector 81,0,0.0,0.0,0.0,2020,6,81
2020-Jun,sector 82,0,0.0,0.0,0.0,2020,6,82
2020-Jun,sector 83,0,0.0,0.0,0.0,2020,6,83
2020-Jun,sector 84,0,0.0,0.0,0.0,2020,6,84
2020-Jun,sector 85,1,68986.0,119661.0,143995.0,2020,6,85
2020-Jun,sector 86,0,0.0,0.0,0.0,2020,6,86
2020_Jun,sector 87,0,0.0,0.0,0.0,2020,6,87
2020-Jun,sector 88,0,0.0,0.0,0.0,2020,6,88
2020-Jun,sector 89,0,0.0,0.0,0.0,2020,6,89
2020-Jun,sector 90,0,0.0,0.0,0.0,2020,6,90
2020-Jun,sector 91,0,0.0,0.0,0.0,2020,6,91
2020-Jun,sector 92,0,0.0,0.0,0.0,2020,6,92
2020-Jun,sector 93,0,0.0,0.0,0.0,2020,6,93
2020-Jun,sector 94,0,0.0,0.0,0.0,2020,6,94
2020-Jun,sector 95,0,0.0,0.0,0.0,2020,6,95
2020-Jun,sector 96,0,0.0,0.0,0.0,2020,6,96
2020-Jul,sector 1,0,0.0,0.0,0.0,2020,7,1
2020-Jul,sector 2,0,0.0,0.0,0.0,2020,7,2
2020-Jul,sector 3,0,0.0,0.0,0.0,2020,7,3
2020-Jul,sector 4,0,0.0,0.0,0.0,2020,7,4
2020-Jul,sector 5,0,0.0,0.0,0.0,2020,7,5
2020-Jul,sector 6,2,59647.0,178942.0,180000.0,2020,7,6
2020-Jul,sector 7,0,0.0,0.0,0.0,2020,7,7
2020-Jul,sector 8,0,0.0,0.0,0.0,2020,7,8
2020-Jul,sector 9,0,0.0,0.0,0.0,2020,7,9
